year,county,month,eto_in,precip_in
2016,Kern,12,0.004040482254098742,0.0
2024,Kern,1,0.7008505627957036,0.0
2024,Kern,2,1.0977181373201261,0.0
2024,Kern,3,1.8088673069527086,0.0
2024,Kern,4,2.6424759458486795,0.0
2024,Kern,5,3.8173255869750498,0.0
2024,Kern,6,4.472184160759016,0.0
2024,Kern,7,4.895071371568117,0.0
2024,Kern,8,4.182248454357089,0.0
2024,Kern,9,3.256363583879459,0.0
2024,Kern,10,2.212571651587604,0.0
2024,Kern,11,1.0841435671393091,0.0
2024,Kern,12,0.728507337060884,0.0
2024,Kings,1,1.071194549766482,0.0
2024,Kings,2,1.789319329787799,0.0
2024,Kings,3,3.210944065839572,0.0
2024,Kings,4,4.723061446034427,0.0
2024,Kings,5,6.920660937087237,0.0
2024,Kings,6,8.18945785220519,0.0
2024,Kings,7,9.013831223645532,0.0
2024,Kings,8,7.78108191928472,0.0
2024,Kings,9,5.920686444200916,0.0
2024,Kings,10,3.9886174814770063,0.0
2024,Kings,11,1.8651680596869216,0.0
2024,Kings,12,0.9371715865118635,0.0
2020,Lake,1,0.48396431406527124,0.0
2020,Lake,2,1.2304605331493086,0.0
2020,Lake,3,1.4543207095493542,0.0
2020,Lake,4,2.1417537209116633,0.0
2020,Lake,5,2.6084409111277247,0.0
2020,Lake,6,3.2614495617394073,0.0
2020,Lake,7,3.315635498127366,0.0
2020,Lake,8,2.979255970028601,0.0
2020,Lake,9,2.3457058281643,0.0
2020,Lake,10,1.8887009710878464,0.0
2020,Lake,11,0.8517321218817133,0.0
2020,Lake,12,0.6237148224267729,0.0
2023,Lake,1,1.2217404411392152,0.0
2023,Lake,2,1.6631368238503144,0.0
2023,Lake,3,2.3378263428907085,0.0
2023,Lake,4,4.41350143552684,0.0
2023,Lake,5,5.105728897398098,0.0
2023,Lake,6,6.014814919936454,0.0
2023,Lake,7,6.888224097371721,0.0
2023,Lake,8,5.8966852057531645,0.0
2023,Lake,9,4.200590796825684,0.0
2023,Lake,10,3.0993905542282696,0.0
2023,Lake,11,1.6645527709373606,0.0
2023,Lake,12,0.8386649232428078,0.0
2024,Lake,1,0.9344724735658143,0.0
2024,Lake,2,1.538648495111068,0.0
2024,Lake,3,2.777708329568782,0.0
2024,Lake,4,4.307924593471195,0.0
2024,Lake,5,6.328166896625326,0.0
2024,Lake,6,7.032485511087057,0.0
2024,Lake,7,7.2953354145486955,0.0
2024,Lake,8,6.057311616363805,0.0
2024,Lake,9,4.817355016745213,0.0
2024,Lake,10,3.544554701016271,0.0
2024,Lake,11,1.4756263921556223,0.0
2024,Lake,12,0.8034176052201587,0.0
2021,Los Angeles,1,0.6556779593016999,0.0
2021,Los Angeles,2,0.8302271533844204,0.0
2021,Los Angeles,3,0.9879487971558688,0.0
2021,Los Angeles,4,-152164.8105961569,0.0
2021,Los Angeles,5,1.6296388407037177,0.0
2021,Los Angeles,6,1.890755223095335,0.0
2021,Los Angeles,7,1.983803231944583,0.0
2021,Los Angeles,8,1.8574796922567223,0.0
2021,Los Angeles,9,1.4430621214355552,0.0
2021,Los Angeles,10,0.954847680691014,0.0
2021,Los Angeles,11,0.7448194038658367,0.0
2021,Los Angeles,12,0.38188514401376394,0.0
2023,Los Angeles,1,0.07361669585266445,0.0
2023,Los Angeles,2,0.0963512636895167,0.0
2023,Los Angeles,3,0.11944669768250948,0.0
2023,Los Angeles,4,0.20605457515623235,0.0
2023,Los Angeles,5,0.25152371082993685,0.0
2023,Los Angeles,6,0.27570174329135116,0.0
2023,Los Angeles,7,0.36772261310718174,0.0
2023,Los Angeles,8,0.3020449726896086,0.0
2023,Los Angeles,9,0.22048922140185284,0.0
2023,Los Angeles,10,0.1714114241667432,0.0
2023,Los Angeles,11,0.10717724837373208,0.0
2023,Los Angeles,12,0.07361669585266445,0.0
2024,Los Angeles,1,0.641767322765807,0.0
2024,Los Angeles,2,0.685259909152672,0.0
2024,Los Angeles,3,1.0831947298829672,0.0
2024,Los Angeles,4,1.3071283053583407,0.0
2024,Los Angeles,5,1.341401286425901,0.0
2024,Los Angeles,6,1.6357818467889675,0.0
2024,Los Angeles,7,1.8295149578793983,0.0
2024,Los Angeles,8,1.7984729599616447,0.0
2024,Los Angeles,9,1.3998111323920681,0.0
2024,Los Angeles,10,1.049121926118513,0.0
2024,Los Angeles,11,0.8699896015590394,0.0
2024,Los Angeles,12,0.6066518545586196,0.0
2024,Madera,1,0.15792804915975583,0.0
2024,Madera,2,0.24936261025924958,0.0
2024,Madera,3,0.45164407814999985,0.0
2024,Madera,4,0.656653269678255,0.0
2024,Madera,5,0.9828488016835281,0.0
2024,Madera,6,1.170784010601556,0.0
2024,Madera,7,1.244146027761506,0.0
2024,Madera,8,1.072554200474833,0.0
2024,Madera,9,0.7937203511581993,0.0
2024,Madera,10,0.556170956512152,0.0
2024,Madera,11,0.2572422806579498,0.0
2024,Madera,12,0.13298697612052418,0.0
2016,Marin,1,0.017881049334925563,0.0
2016,Marin,2,0.0362002038498704,0.0
2016,Marin,3,0.04747362437490682,0.0
2016,Marin,4,0.07421515445939587,0.0
2016,Marin,5,0.08729659917335351,0.0
