Year,Current Item Name,Current Item Code,Legacy Item Name,Legacy Commodity Code,County,County Code,Harvested Acres,Yield,Production,Price Per Unit,Value,Unit,Row Type Id,Commodities In Group,Footnote
2021,"Barley, Grain",4002001,"Barley, Unspecified",113999,San Luis Obispo,79,4130,0.66,2730,294.5,804000,Tons,data table row,,
2021,"Barley, Grain",4002001,"Barley, Unspecified",113999,Siskiyou,93,5690,2.25,12800,217.73,2787000,Tons,data table row,,
2021,"Barley, Grain",4002001,"Barley, Unspecified",113999,Tulare,107,750,1.96,1470,195.24,287000,Tons,data table row,,
2021,"Barley, Grain",4002001,"Barley, Unspecified",113999,Sum of Others,998,5320,,,,2853000,,data table row,,
2021,"Barley, Grain",4002001,"Barley, Unspecified",113999,State Total,999,23441,1.59,28874,224.31,9329600,Tons,state total row,,
2021,"Barley, Misc Uses",4002003,"Barley, Unspecified",114001,Kings,31,450,15.82,7120,50,356000,Tons,data table row,,
2021,"Barley, Misc Uses",4002003,"Barley, Unspecified",114001,Sum of Others,998,3730,,,,2568000,,data table row,,
2021,"Barley, Misc Uses",4002003,"Barley, Unspecified",114001,State Total,999,4180,15.82,7120,50,2924000,Tons,state total row,,
2021,"Beans, All",,,,Butte,7,530,1.91,1010,1296.04,1309000,Tons,data table row,"Beans, Blackeye (Peas) | Beans, Chickpeas/Garbanzos | Beans, Fava | Beans, Kidney, Red | Beans, Lima, Dry | Beans, Misc, Excluding Chickpeas | Beans, Misc, Including Chickpeas | Beans, Pink | Beans, Red, Small | Beans, White, Small",
2021,"Beans, All",,,,Colusa,11,2640,1.28,3370,1200.89,4047000,Tons,data table row,"Beans, Blackeye (Peas) | Beans, Chickpeas/Garbanzos | Beans, Fava | Beans, Kidney, Red | Beans, Lima, Dry | Beans, Misc, Excluding Chickpeas | Beans, Misc, Including Chickpeas | Beans, Pink | Beans, Red, Small | Beans, White, Small",
2021,"Beans, All",,,,Glenn,21,575,1.1,633,1069.51,677000,Tons,data table row,"Beans, Blackeye (Peas) | Beans, Chickpeas/Garbanzos | Beans, Fava | Beans, Kidney, Red | Beans, Lima, Dry | Beans, Misc, Excluding Chickpeas | Beans, Misc, Including Chickpeas | Beans, Pink | Beans, Red, Small | Beans, White, Small",
2021,"Beans, All",,,,Kern,29,656,1.66,1090,997.25,1087000,Tons,data table row,"Beans, Blackeye (Peas) | Beans, Chickpeas/Garbanzos | Beans, Fava | Beans, Kidney, Red | Beans, Lima, Dry | Beans, Misc, Excluding Chickpeas | Beans, Misc, Including Chickpeas | Beans, Pink | Beans, Red, Small | Beans, White, Small",
2021,"Beans, All",,,,Monterey,53,1320,1.57,2070,1870.05,3871000,Tons,data table row,"Beans, Blackeye (Peas) | Beans, Chickpeas/Garbanzos | Beans, Fava | Beans, Kidney, Red | Beans, Lima, Dry | Beans, Misc, Excluding Chickpeas | Beans, Misc, Including Chickpeas | Beans, Pink | Beans, Red, Small | Beans, White, Small",
2021,"Beans, All",,,,San Joaquin,77,5800,1.36,7900,1408.99,11131000,Tons,data table row,"Beans, Blackeye (Peas) | Beans, Chickpeas/Garbanzos | Beans, Fava | Beans, Kidney, Red | Beans, Lima, Dry | Beans, Misc, Excluding Chickpeas | Beans, Misc, Including Chickpeas | Beans, Pink | Beans, Red, Small | Beans, White, Small",
2021,"Beans, All",,,,San Mateo,81,142,0.58,82,10743.9,881000,Tons,data table row,"Beans, Blackeye (Peas) | Beans, Chickpeas/Garbanzos | Beans, Fava | Beans, Kidney, Red | Beans, Lima, Dry | Beans, Misc, Excluding Chickpeas | Beans, Misc, Including Chickpeas | Beans, Pink | Beans, Red, Small | Beans, White, Small",
2021,"Beans, All",,,,Santa Barbara,83,415,,,,525000,,data table row,"Beans, Blackeye (Peas) | Beans, Chickpeas/Garbanzos | Beans, Fava | Beans, Kidney, Red | Beans, Lima, Dry | Beans, Misc, Excluding Chickpeas | Beans, Misc, Including Chickpeas | Beans, Pink | Beans, Red, Small | Beans, White, Small",
2021,"Beans, All",,,,Solano,95,1400,1.21,1700,1343.53,2284000,Tons,data table row,"Beans, Blackeye (Peas) | Beans, Chickpeas/Garbanzos | Beans, Fava | Beans, Kidney, Red | Beans, Lima, Dry | Beans, Misc, Excluding Chickpeas | Beans, Misc, Including Chickpeas | Beans, Pink | Beans, Red, Small | Beans, White, Small",
2021,"Beans, All",,,,Stanislaus,99,4880,,,,11183000,,data table row,"Beans, Blackeye (Peas) | Beans, Chickpeas/Garbanzos | Beans, Fava | Beans, Kidney, Red | Beans, Lima, Dry | Beans, Misc, Excluding Chickpeas | Beans, Misc, Including Chickpeas | Beans, Pink | Beans, Red, Small | Beans, White, Small",
2021,"Beans, All",,,,Sutter,101,5770,0.62,3580,1087.99,3895000,Tons,data table row,"Beans, Blackeye (Peas) | Beans, Chickpeas/Garbanzos | Beans, Fava | Beans, Kidney, Red | Beans, Lima, Dry | Beans, Misc, Excluding Chickpeas | Beans, Misc, Including Chickpeas | Beans, Pink | Beans, Red, Small | Beans, White, Small",
2021,"Beans, All",,,,Tulare,107,2210,1.31,2900,1180,3422000,Tons,data table row,"Beans, Blackeye (Peas) | Beans, Chickpeas/Garbanzos | Beans, Fava | Beans, Kidney, Red | Beans, Lima, Dry | Beans, Misc, Excluding Chickpeas | Beans, Misc, Including Chickpeas | Beans, Pink | Beans, Red, Small | Beans, White, Small",
2021,"Beans, All",,,,Sum of Others,998,5580,,,,6642000,,data table row,"Beans, Blackeye (Peas) | Beans, Chickpeas/Garbanzos | Beans, Fava | Beans, Kidney, Red | Beans, Lima, Dry | Beans, Misc, Excluding Chickpeas | Beans, Misc, Including Chickpeas | Beans, Pink | Beans, Red, Small | Beans, White, Small",
2021,"Beans, All",,,,State Total,999,31918,1.16,24335,1339.8,50954000,Tons,state total row,"Beans, Blackeye (Peas) | Beans, Chickpeas/Garbanzos | Beans, Fava | Beans, Kidney, Red | Beans, Lima, Dry | Beans, Misc, Excluding Chickpeas | Beans, Misc, Including Chickpeas | Beans, Pink | Beans, Red, Small | Beans, White, Small",
2021,"Beans, Fresh (Snap)",13005001,"Beans, Snap, Unspecified",304999,Riverside,65,643,4.14,2660,1801.5,4792000,Tons,data table row,,
2021,"Beans, Fresh (Snap)",13005001,"Beans, Snap, Unspecified",304999,San Bernardino,71,22,1.73,38,2263.16,86000,Tons,data table row,,
2021,"Beans, Fresh (Snap)",13005001,"Beans, Snap, Unspecified",304999,San Mateo,81,35,2.8,98,2295.92,225000,Tons,data table row,,
2021,"Beans, Fresh (Snap)",13005001,"Beans, Snap, Unspecified",304999,Santa Clara,85,943,3.61,3400,1358.82,4620000,Tons,data table row,,
2021,"Beans, Fresh (Snap)",13005001,"Beans, Snap, Unspecified",304999,Sum of Others,998,1340,,,,6761000,,data table row,,
2021,"Beans, Fresh (Snap)",13005001,"Beans, Snap, Unspecified",304999,State Total,999,2983,3.77,6196,1569.24,16484000,Tons,state total row,,
2021,"Beans, Misc, Excluding Chickpeas",4003098,"Beans, Dry Edible, Unspecified",169999,Stanislaus,99,4830,,,,11116000,,data table row,,
2021,"Beans, Misc, Excluding Chickpeas",4003098,"Beans, Dry Edible, Unspecified",169999,Sum of Others,998,1,,,,750,,data table row,,
2021,"Beans, Misc, Excluding Chickpeas",4003098,"Beans, Dry Edible, Unspecified",169999,State Total,999,4831,,,,11116750,,state total row,,
2021,"Beans, Misc, Including Chickpeas",4003099,"Beans, Dry Edible, Unspecified",169999,Butte,7,530,1.91,1010,1296.04,1309000,Tons,data table row,,
2021,"Beans, Misc, Including Chickpeas",4003099,"Beans, Dry Edible, Unspecified",169999,Colusa,11,2640,1.28,3370,1200.89,4047000,Tons,data table row,,
2021,"Beans, Misc, Including Chickpeas",4003099,"Beans, Dry Edible, Unspecified",169999,Glenn,21,575,1.1,633,1069.51,677000,Tons,data table row,,
2021,"Beans, Misc, Including Chickpeas",4003099,"Beans, Dry Edible, Unspecified",169999,Kern,29,656,1.66,1090,997.25,1087000,Tons,data table row,,
2021,"Beans, Misc, Including Chickpeas",4003099,"Beans, Dry Edible, Unspecified",169999,Monterey,53,1320,1.57,2070,1870.05,3871000,Tons,data table row,,
2021,"Beans, Misc, Including Chickpeas",4003099,"Beans, Dry Edible, Unspecified",169999,San Joaquin,77,5800,1.36,7900,1408.99,11131000,Tons,data table row,,
2021,"Beans, Misc, Including Chickpeas",4003099,"Beans, Dry Edible, Unspecified",169999,San Mateo,81,142,0.58,82,10743.9,881000,Tons,data table row,,
2021,"Beans, Misc, Including Chickpeas",4003099,"Beans, Dry Edible, Unspecified",169999,Santa Barbara,83,415,,,,525000,,data table row,,
2021,"Beans, Misc, Including Chickpeas",4003099,"Beans, Dry Edible, Unspecified",169999,Solano,95,1400,1.21,1700,1343.53,2284000,NA,data table row,,
2021,"Beans, Misc, Including Chickpeas",4003099,"Beans, Dry Edible, Unspecified",169999,Stanislaus,99,49,,,,67000,,data table row,,
2021,"Beans, Misc, Including Chickpeas",4003099,"Beans, Dry Edible, Unspecified",169999,Sutter,101,5770,0.62,3580,1087.99,3895000,Tons,data table row,,
2021,"Beans, Misc, Including Chickpeas",4003099,"Beans, Dry Edible, Unspecified",169999,Tulare,107,2210,1.31,2900,1180,3422000,Tons,data table row,,
2021,"Beans, Misc, Including Chickpeas",4003099,"Beans, Dry Edible, Unspecified",169999,Sum of Others,998,5580,,,,6641000,,data table row,,
2021,"Beans, Misc, Including Chickpeas",4003099,"Beans, Dry Edible, Unspecified",169999,State Total,999,27087,1.16,24335,1339.8,39837000,Tons,state total row,,
2021,Beets,13007001,"Beets, Garden",305999,Riverside,65,470,21.06,9900,350,3465000,Tons,data table row,,
2021,Beets,13007001,"Beets, Garden",305999,Ventura,111,515,8.52,4390,1439.18,6318000,Tons,data table row,,
2021,Beets,13007001,"Beets, Garden",305999,Sum of Others,998,4500,,,,42698000,,data table row,,
2021,Beets,13007001,"Beets, Garden",305999,State Total,999,5485,14.51,14290,684.6,52481000,Tons,state total row,,
2021,"Berries, All",,,,Fresno,19,1770,,,,38597000,,data table row,"Berries, Aronia | Berries, Blackberries | Berries, Blueberries | Berries, Boysenberries | Berries, Loganberries | Berries, Misc | Berries, Olallieberries | Berries, Raspberries | Berries, Strawberries, Fresh Market | Berries, Strawberries, Misc | Berries, Strawberries, Processing",
2021,"Berries, All",,,,Kern,29,1030,,,,54330000,,data table row,"Berries, Aronia | Berries, Blackberries | Berries, Blueberries | Berries, Boysenberries | Berries, Loganberries | Berries, Misc | Berries, Olallieberries | Berries, Raspberries | Berries, Strawberries, Fresh Market | Berries, Strawberries, Misc | Berries, Strawberries, Processing",
2021,"Berries, All",,,,Monterey,53,11200,,,,1024959000,,data table row,"Berries, Aronia | Berries, Blackberries | Berries, Blueberries | Berries, Boysenberries | Berries, Loganberries | Berries, Misc | Berries, Olallieberries | Berries, Raspberries | Berries, Strawberries, Fresh Market | Berries, Strawberries, Misc | Berries, Strawberries, Processing",
2021,"Berries, All",,,,Placer,61,17,,,,213000,,data table row,"Berries, Aronia | Berries, Blackberries | Berries, Blueberries | Berries, Boysenberries | Berries, Loganberries | Berries, Misc | Berries, Olallieberries | Berries, Raspberries | Berries, Strawberries, Fresh Market | Berries, Strawberries, Misc | Berries, Strawberries, Processing",
2021,"Berries, All",,,,Riverside,65,91,,,,3620000,,data table row,"Berries, Aronia | Berries, Blackberries | Berries, Blueberries | Berries, Boysenberries | Berries, Loganberries | Berries, Misc | Berries, Olallieberries | Berries, Raspberries | Berries, Strawberries, Fresh Market | Berries, Strawberries, Misc | Berries, Strawberries, Processing",
2021,"Berries, All",,,,San Diego,73,395,,,,24417000,,data table row,"Berries, Aronia | Berries, Blackberries | Berries, Blueberries | Berries, Boysenberries | Berries, Loganberries | Berries, Misc | Berries, Olallieberries | Berries, Raspberries | Berries, Strawberries, Fresh Market | Berries, Strawberries, Misc | Berries, Strawberries, Processing",
2021,"Berries, All",,,,San Joaquin,77,2320,,,,60990000,,data table row,"Berries, Aronia | Berries, Blackberries | Berries, Blueberries | Berries, Boysenberries | Berries, Loganberries | Berries, Misc | Berries, Olallieberries | Berries, Raspberries | Berries, Strawberries, Fresh Market | Berries, Strawberries, Misc | Berries, Strawberries, Processing",
2021,"Berries, All",,,,San Luis Obispo,79,4170,,,,319901000,,data table row,"Berries, Aronia | Berries, Blackberries | Berries, Blueberries | Berries, Boysenberries | Berries, Loganberries | Berries, Misc | Berries, Olallieberries | Berries, Raspberries | Berries, Strawberries, Fresh Market | Berries, Strawberries, Misc | Berries, Strawberries, Processing",
2021,"Berries, All",,,,Santa Barbara,83,13100,,,,954053000,,data table row,"Berries, Aronia | Berries, Blackberries | Berries, Blueberries | Berries, Boysenberries | Berries, Loganberries | Berries, Misc | Berries, Olallieberries | Berries, Raspberries | Berries, Strawberries, Fresh Market | Berries, Strawberries, Misc | Berries, Strawberries, Processing",
2021,"Berries, All",,,,Santa Cruz,87,5190,,,,390991000,,data table row,"Berries, Aronia | Berries, Blackberries | Berries, Blueberries | Berries, Boysenberries | Berries, Loganberries | Berries, Misc | Berries, Olallieberries | Berries, Raspberries | Berries, Strawberries, Fresh Market | Berries, Strawberries, Misc | Berries, Strawberries, Processing",
2021,"Berries, All",,,,Tulare,107,2520,,,,96860000,,data table row,"Berries, Aronia | Berries, Blackberries | Berries, Blueberries | Berries, Boysenberries | Berries, Loganberries | Berries, Misc | Berries, Olallieberries | Berries, Raspberries | Berries, Strawberries, Fresh Market | Berries, Strawberries, Misc | Berries, Strawberries, Processing",
2021,"Berries, All",,,,Ventura,111,14600,,,,966426000,,data table row,"Berries, Aronia | Berries, Blackberries | Berries, Blueberries | Berries, Boysenberries | Berries, Loganberries | Berries, Misc | Berries, Olallieberries | Berries, Raspberries | Berries, Strawberries, Fresh Market | Berries, Strawberries, Misc | Berries, Strawberries, Processing",
2021,"Berries, All",,,,Sum of Others,998,643,,,,24714000,,data table row,"Berries, Aronia | Berries, Blackberries | Berries, Blueberries | Berries, Boysenberries | Berries, Loganberries | Berries, Misc | Berries, Olallieberries | Berries, Raspberries | Berries, Strawberries, Fresh Market | Berries, Strawberries, Misc | Berries, Strawberries, Processing",
2021,"Berries, All",,,,State Total,999,57046,,,,3960071000,,state total row,"Berries, Aronia | Berries, Blackberries | Berries, Blueberries | Berries, Boysenberries | Berries, Loganberries | Berries, Misc | Berries, Olallieberries | Berries, Raspberries | Berries, Strawberries, Fresh Market | Berries, Strawberries, Misc | Berries, Strawberries, Processing",
2021,"Berries, Blackberries",6006001,"Berries, Blackberries",230639,Monterey,53,238,8.61,2050,6490.24,13305000,Tons,data table row,,
2021,"Berries, Blackberries",6006001,"Berries, Blackberries",230639,San Bernardino,71,2,1.5,3,12666.67,38000,Tons,data table row,,
2021,"Berries, Blackberries",6006001,"Berries, Blackberries",230639,Santa Barbara,83,1010,10.3,10400,6297.12,65490000,Tons,data table row,,
2021,"Berries, Blackberries",6006001,"Berries, Blackberries",230639,Santa Cruz,87,1240,10.32,12800,5397.97,69094000,Tons,data table row,,
2021,"Berries, Blackberries",6006001,"Berries, Blackberries",230639,Ventura,111,767,8.62,6610,6000.6,39664000,Tons,data table row,,
2021,"Berries, Blackberries",6006001,"Berries, Blackberries",230639,Sum of Others,998,164,,,,918000,,data table row,,
2021,"Berries, Blackberries",6006001,"Berries, Blackberries",230639,State Total,999,3421,9.78,31863,5887.42,188509000,Tons,state total row,,
2021,"Berries, Blueberries",6007001,"Berries, Blueberries",238199,Fresno,19,1590,3.99,6350,5801.1,36837000,Tons,data table row,,
2021,"Berries, Blueberries",6007001,"Berries, Blueberries",238199,Kern,29,1020,5.69,5800,9341.38,54180000,Tons,data table row,,
2021,"Berries, Blueberries",6007001,"Berries, Blueberries",238199,San Bernardino,71,3,1,3,11266.67,33800,Tons,data table row,,
2021,"Berries, Blueberries",6007001,"Berries, Blueberries",238199,San Joaquin,77,2320,5.04,11700,5212.82,60990000,Tons,data table row,,
2021,"Berries, Blueberries",6007001,"Berries, Blueberries",238199,Santa Barbara,83,377,1.8,678,12663.72,8586000,Tons,data table row,,
2021,"Berries, Blueberries",6007001,"Berries, Blueberries",238199,Tulare,107,2520,6.63,16700,5800,96860000,Tons,data table row,,
2021,"Berries, Blueberries",6007001,"Berries, Blueberries",238199,Ventura,111,714,7,5000,9205.6,46028000,Tons,data table row,,
2021,"Berries, Blueberries",6007001,"Berries, Blueberries",238199,Sum of Others,998,309,,,,2645000,,data table row,,
2021,"Berries, Blueberries",6007001,"Berries, Blueberries",238199,State Total,999,8853,5.41,46231,6565.18,306159800,Tons,state total row,,
2021,"Berries, Misc",6010001,"Berries, Bushberries, Unspecified",239999,San Diego,73,,,,,12208000,,data table row,,
2021,"Berries, Misc",6010001,"Berries, Bushberries, Unspecified",239999,Sum of Others,998,10,,,,226000,,data table row,,
2021,"Berries, Misc",6010001,"Berries, Bushberries, Unspecified",239999,State Total,999,10,,,,12434000,,state total row,,
2021,"Berries, Raspberries",6012001,"Berries, Raspberries",236199,Monterey,53,590,9.41,5550,7850.09,43568000,Tons,data table row,,
2021,"Berries, Raspberries",6012001,"Berries, Raspberries",236199,Santa Barbara,83,500,9.28,4640,6518.97,30248000,Tons,data table row,,
2021,"Berries, Raspberries",6012001,"Berries, Raspberries",236199,Santa Cruz,87,1650,10.06,16600,6676.81,110835000,Tons,data table row,,
2021,"Berries, Raspberries",6012001,"Berries, Raspberries",236199,Ventura,111,3720,6.08,22600,7465.13,168712000,Tons,data table row,,
2021,"Berries, Raspberries",6012001,"Berries, Raspberries",236199,Sum of Others,998,79,,,,14200,,data table row,,
2021,"Berries, Raspberries",6012001,"Berries, Raspberries",236199,State Total,999,6539,7.65,49390,7154.54,353377200,Tons,state total row,,
2021,"Berries, Strawberries, All",,,,Monterey,53,10400,37.02,385000,2514.51,968086000,Tons,data table row,"Berries, Strawberries, Fresh Market | Berries, Strawberries, Misc | Berries, Strawberries, Processing",
2021,"Berries, Strawberries, All",,,,Placer,61,17,5,85,2505.88,213000,Tons,data table row,"Berries, Strawberries, Fresh Market | Berries, Strawberries, Misc | Berries, Strawberries, Processing",
2021,"Berries, Strawberries, All",,,,Riverside,65,91,11.1,1010,3584.16,3620000,Tons,data table row,"Berries, Strawberries, Fresh Market | Berries, Strawberries, Misc | Berries, Strawberries, Processing",
2021,"Berries, Strawberries, All",,,,San Bernardino,71,43,8.46,364,3942.31,1435000,Tons,data table row,"Berries, Strawberries, Fresh Market | Berries, Strawberries, Misc | Berries, Strawberries, Processing",
2021,"Berries, Strawberries, All",,,,San Diego,73,200,23,4600,2654.13,12209000,Tons,data table row,"Berries, Strawberries, Fresh Market | Berries, Strawberries, Misc | Berries, Strawberries, Processing",
2021,"Berries, Strawberries, All",,,,San Luis Obispo,79,4170,29.98,125000,2559.21,319901000,Tons,data table row,"Berries, Strawberries, Fresh Market | Berries, Strawberries, Misc | Berries, Strawberries, Processing",
2021,"Berries, Strawberries, All",,,,Santa Barbara,83,11200,34.38,385000,2207.09,849729000,Tons,data table row,"Berries, Strawberries, Fresh Market | Berries, Strawberries, Misc | Berries, Strawberries, Processing",
2021,"Berries, Strawberries, All",,,,Santa Cruz,87,2300,35.04,80600,2618.64,211062000,Tons,data table row,"Berries, Strawberries, Fresh Market | Berries, Strawberries, Misc | Berries, Strawberries, Processing",
2021,"Berries, Strawberries, All",,,,Ventura,111,9430,24.07,227000,3136.66,712022000,Tons,data table row,"Berries, Strawberries, Fresh Market | Berries, Strawberries, Misc | Berries, Strawberries, Processing",
2021,"Berries, Strawberries, All",,,,Sum of Others,998,424,,,,21314000,,data table row,"Berries, Strawberries, Fresh Market | Berries, Strawberries, Misc | Berries, Strawberries, Processing",
2021,"Berries, Strawberries, All",,,,State Total,999,38275,31.93,1208659,2546.85,3099591000,Tons,state total row,"Berries, Strawberries, Fresh Market | Berries, Strawberries, Misc | Berries, Strawberries, Processing",
2021,"Berries, Strawberries, Fresh Market",6013001,"Berries, Strawberries, Fresh Market",237199,Monterey,53,,,364000,2620,953680000,Tons,data table row,,
2021,"Berries, Strawberries, Fresh Market",6013001,"Berries, Strawberries, Fresh Market",237199,San Luis Obispo,79,,,94300,2989.16,281878000,Tons,data table row,,
2021,"Berries, Strawberries, Fresh Market",6013001,"Berries, Strawberries, Fresh Market",237199,Santa Barbara,83,,,325000,2338.21,759918000,Tons,data table row,,
2021,"Berries, Strawberries, Fresh Market",6013001,"Berries, Strawberries, Fresh Market",237199,Ventura,111,,,171000,3813.35,652083000,Tons,data table row,,
2021,"Berries, Strawberries, Fresh Market",6013001,"Berries, Strawberries, Fresh Market",237199,Sum of Others,998,20,,,,1001000,,data table row,,
2021,"Berries, Strawberries, Fresh Market",6013001,"Berries, Strawberries, Fresh Market",237199,State Total,999,20,,954300,2774.35,2648560000,Tons,state total row,,
2021,"Berries, Strawberries, Misc",6013002,"Berries, Strawberries, Unspecified",237999,Monterey,53,10400,,,,,,data table row,,
2021,"Berries, Strawberries, Misc",6013002,"Berries, Strawberries, Unspecified",237999,Placer,61,17,5,85,2505.88,213000,Tons,data table row,,
2021,"Berries, Strawberries, Misc",6013002,"Berries, Strawberries, Unspecified",237999,Riverside,65,91,11.1,1010,3584.16,3620000,Tons,data table row,,
2021,"Berries, Strawberries, Misc",6013002,"Berries, Strawberries, Unspecified",237999,San Bernardino,71,43,8.46,364,3942.31,1435000,Tons,data table row,,
2021,"Berries, Strawberries, Misc",6013002,"Berries, Strawberries, Unspecified",237999,San Diego,73,200,23,4600,2654.13,12209000,NA,data table row,,
2021,"Berries, Strawberries, Misc",6013002,"Berries, Strawberries, Unspecified",237999,San Luis Obispo,79,4170,,,,,,data table row,,
2021,"Berries, Strawberries, Misc",6013002,"Berries, Strawberries, Unspecified",237999,Santa Barbara,83,11200,,,,,,data table row,,
2021,"Berries, Strawberries, Misc",6013002,"Berries, Strawberries, Unspecified",237999,Santa Cruz,87,2300,35.04,80600,2618.64,211062000,Tons,data table row,,
2021,"Berries, Strawberries, Misc",6013002,"Berries, Strawberries, Unspecified",237999,Sutter,101,22,,,,,,data table row,,
2021,"Berries, Strawberries, Misc",6013002,"Berries, Strawberries, Unspecified",237999,Ventura,111,9430,,,,,,data table row,,
2021,"Berries, Strawberries, Misc",6013002,"Berries, Strawberries, Unspecified",237999,Sum of Others,998,382,,,,20313000,,data table row,,
2021,"Berries, Strawberries, Misc",6013002,"Berries, Strawberries, Unspecified",237999,State Total,999,38255,32.69,86659,2637.22,248852000,NA,state total row,,
2021,"Berries, Strawberries, Processing",6013003,"Berries, Strawberries, Processing",237299,Monterey,53,,,21000,686,14406000,Tons,data table row,,
2021,"Berries, Strawberries, Processing",6013003,"Berries, Strawberries, Processing",237299,San Luis Obispo,79,,,30700,1238.53,38023000,Tons,data table row,,
2021,"Berries, Strawberries, Processing",6013003,"Berries, Strawberries, Processing",237299,Santa Barbara,83,,,60300,1489.4,89811000,Tons,data table row,,
2021,"Berries, Strawberries, Processing",6013003,"Berries, Strawberries, Processing",237299,Ventura,111,,,56500,1060.87,59939000,Tons,data table row,,
2021,"Berries, Strawberries, Processing",6013003,"Berries, Strawberries, Processing",237299,State Total,999,,,168500,1199.88,202179000,Tons,state total row,,
2021,"Biomass, For Energy",8003001,"Biomass, For Energy",937999,Merced,47,,,63100,20,1262000,Tons,data table row,,
2021,"Biomass, For Energy",8003001,"Biomass, For Energy",937999,State Total,999,,,63100,20,1262000,Tons,state total row,,
2021,"Biomass, Orchard",6014001,"Biomass, Orchard",218889,Kern,29,,,220000,21,4620000,Tons,data table row,,
2021,"Biomass, Orchard",6014001,"Biomass, Orchard",218889,Merced,47,,,74200,9.47,703000,Tons,data table row,,
2021,"Biomass, Orchard",6014001,"Biomass, Orchard",218889,State Total,999,,,294200,18.09,5323000,Tons,state total row,,
2021,Bok Choy,13008001,"Cabbage, Chinese & Specialty",309999,Monterey,53,337,10.24,3450,902.9,3115000,Tons,data table row,,
2021,Bok Choy,13008001,"Cabbage, Chinese & Specialty",309999,San Bernardino,71,211,17.68,3730,538.61,2009000,Tons,data table row,,
2021,Bok Choy,13008001,"Cabbage, Chinese & Specialty",309999,Sum of Others,998,1800,,,,20580000,,data table row,,
2021,Bok Choy,13008001,"Cabbage, Chinese & Specialty",309999,State Total,999,2348,13.1,7180,713.65,25704000,Tons,state total row,,
2021,Broccoli,13009001,"Broccoli, Unspecified",307919,Imperial,25,12600,5.99,75500,1751.36,132228000,Tons,data table row,,
2021,Broccoli,13009001,"Broccoli, Unspecified",307919,Monterey,53,38900,7.12,277000,1117.29,309490000,Tons,data table row,,
2021,Broccoli,13009001,"Broccoli, Unspecified",307919,Riverside,65,2840,12.39,35200,727.44,25606000,Tons,data table row,,
2021,Broccoli,13009001,"Broccoli, Unspecified",307919,San Benito,69,3000,7,21000,1199.48,25189000,Tons,data table row,,
2021,Broccoli,13009001,"Broccoli, Unspecified",307919,San Bernardino,71,2,,,,58300,,data table row,,
2021,Broccoli,13009001,"Broccoli, Unspecified",307919,San Luis Obispo,79,6030,7.21,43500,1069.52,46524000,Tons,data table row,,
2021,Broccoli,13009001,"Broccoli, Unspecified",307919,Santa Barbara,83,15100,6.95,105000,965.44,101371000,Tons,data table row,,
2021,Broccoli,13009001,"Broccoli, Unspecified",307919,Santa Clara,85,872,5.5,4800,1229.58,5902000,Tons,data table row,,
2021,Broccoli,13009001,"Broccoli, Unspecified",307919,Tulare,107,245,4.78,1170,740.17,866000,Tons,data table row,,
2021,Broccoli,13009001,"Broccoli, Unspecified",307919,Ventura,111,123,10.24,1260,2560.32,3226000,Tons,data table row,,
2021,Broccoli,13009001,"Broccoli, Unspecified",307919,Sum of Others,998,1270,,,,19159000,,data table row,,
2021,Broccoli,13009001,"Broccoli, Unspecified",307919,State Total,999,80982,7.08,564430,1152.32,669619300,Tons,state total row,,
2021,Brussels Sprouts,13010001,Brussels Sprouts,308999,Monterey,53,6300,9.11,57400,1840,105616000,Tons,data table row,,
2021,Brussels Sprouts,13010001,Brussels Sprouts,308999,San Bernardino,71,1,,,,31400,,data table row,,
2021,Brussels Sprouts,13010001,Brussels Sprouts,308999,San Luis Obispo,79,1030,9.71,10000,1461.8,14618000,Tons,data table row,,
2021,Brussels Sprouts,13010001,Brussels Sprouts,308999,San Mateo,81,457,11.16,5100,1740.78,8878000,Tons,data table row,,
2021,Brussels Sprouts,13010001,Brussels Sprouts,308999,Santa Barbara,83,1190,8.65,10300,1706.99,17582000,Tons,data table row,,
2021,Brussels Sprouts,13010001,Brussels Sprouts,308999,Santa Cruz,87,861,12.54,10800,1342.41,14498000,Tons,data table row,,
2021,Brussels Sprouts,13010001,Brussels Sprouts,308999,Ventura,111,573,10.21,5850,934.19,5465000,Tons,data table row,,
2021,Brussels Sprouts,13010001,Brussels Sprouts,308999,Sum of Others,998,682,,,,1271000,,data table row,,
2021,Brussels Sprouts,13010001,Brussels Sprouts,308999,State Total,999,11094,9.55,99450,1675.79,167959400,Tons,state total row,,
2021,"Cabbage, Head",13011001,"Cabbage, Head",310999,Imperial,25,2060,12.18,25100,491.08,12326000,Tons,data table row,,
2021,"Cabbage, Head",13011001,"Cabbage, Head",310999,Monterey,53,4430,20.54,91000,422.67,38463000,Tons,data table row,,
2021,"Cabbage, Head",13011001,"Cabbage, Head",310999,Riverside,65,561,16.22,9100,400,3640000,Tons,data table row,,
2021,"Cabbage, Head",13011001,"Cabbage, Head",310999,San Bernardino,71,1,,,,73000,,data table row,,
2021,"Cabbage, Head",13011001,"Cabbage, Head",310999,San Luis Obispo,79,1290,19.84,25600,442.81,11336000,Tons,data table row,,
2021,"Cabbage, Head",13011001,"Cabbage, Head",310999,Santa Barbara,83,2340,24.36,57000,375.37,21396000,Tons,data table row,,
