county,2014,2016,2018,2019,2020,2021,2022
Fresno,9.528942484821913,9.251619850607945,12.104375213937436,12.225667492766844,12.60870439166656,13.833466649699128,14.586746857154932
Marin,2.0520267710569517,1.4357914082242131,2.101556912581834,2.2351904866769434,1.5278838808250574,1.7928730512249444,1.701034506699993
Napa,4.031724171423414,3.3777548571231772,3.9632399851067865,3.406435437829147,2.219982615725257,2.7158085871174165,2.853847083902015
San Diego,7.341129324788835,3.8478569574445345,4.025923016496465,4.468275245755139,3.4362337982136064,,
Santa Barbara,4.187424692217353,3.9615161514614874,2.6648161750283728,2.285581079395259,1.9004020593609232,2.552872162882329,1.8986878677550008
Tehama,4.901526185802039,3.978386081586604,3.5386185777475334,2.6442424537014535,2.2397790902815062,2.0943456671472047,2.043824701195219
